provider_id,specialty,region,beneficiary_count,claims_per_beneficiary,avg_allowed_amount,risk_adjustment_score,high_level_code_rate,duplicate_claim_rate,modifier_59_rate,weekend_service_rate,denial_rate,referral_concentration,peer_z_allowed,total_allowed_amount,injected_typology,review_flag
NPI2000005243,Cardiology,South,80,7.27,367.26,1.44,0.116,0.015,0.184,0.08,0.111,0.336,-0.02,308268.8,No injected typology,0
NPI2000005244,Internal Medicine,West,48,6.15,224.66,0.69,0.186,0.021,0.076,0.016,0.402,0.095,-0.12,45438.69,No injected typology,0
NPI2000005245,Home Health,South,348,5.6,132.37,1.43,0.29,0.039,0.209,0.01,0.044,0.128,-0.78,368768.31,No injected typology,0
NPI2000005246,Orthopedics,West,43,5.24,358.42,0.85,0.215,0.027,0.052,0.191,0.091,0.215,1.38,68268.46,No injected typology,0
NPI2000005247,Home Health,Midwest,235,3.86,554.63,0.8,0.357,0.029,0.053,0.086,0.046,0.091,1.09,403635.64,No injected typology,0
NPI2000005248,Internal Medicine,South,150,5.89,254.32,1.1,0.129,0.102,0.007,0.075,0.023,0.135,-0.17,245989.51,No injected typology,0
NPI2000005249,Radiology,Midwest,156,5.71,406.07,1.15,0.254,0.024,0.128,0.053,0.029,0.166,-0.09,416172.35,No injected typology,0
NPI2000005250,Internal Medicine,South,366,6.12,400.99,1.06,0.332,0.022,0.089,0.019,0.087,0.051,-0.89,953966.91,No injected typology,0
NPI2000005251,Oncology,West,168,4.64,387.06,1.26,0.418,0.002,0.086,0.042,0.024,0.268,0.99,379822.71,No injected typology,0
NPI2000005252,Cardiology,Midwest,183,5.6,233.36,1.3,0.093,0.089,0.038,0.038,0.175,0.164,-0.79,311609.38,No injected typology,0
NPI2000005253,Pain Management,South,278,4.6,278.23,1.3,0.161,0.011,0.016,0.031,0.091,0.541,-0.06,462697.83,No injected typology,0
NPI2000005254,Lab,Midwest,201,6.16,275.61,0.97,0.099,0.025,0.41,0.045,0.115,0.473,0.14,331257.61,No injected typology,0
NPI2000005255,Home Health,Northeast,74,6.41,677.48,0.96,0.072,0.016,0.052,0.022,0.038,0.03,0.6,309918.89,No injected typology,0
NPI2000005256,Internal Medicine,Midwest,215,8.37,214.31,1.08,0.462,0.0,0.141,0.024,0.07,0.215,-0.21,418149.35,No injected typology,0
NPI2000005257,Oncology,Midwest,565,6.86,429.18,1.16,0.127,0.008,0.331,0.085,0.178,0.425,-0.6,1934279.71,No injected typology,0
NPI2000005258,Radiology,West,95,6.67,245.37,0.58,0.141,0.044,0.316,0.054,0.064,0.156,-1.36,90097.8,No injected typology,0
NPI2000005259,Radiology,South,185,5.42,199.8,0.91,0.017,0.018,0.052,0.018,0.184,0.079,-0.7,181838.06,No injected typology,0
NPI2000005260,DME Supplier,Northeast,86,9.29,273.84,1.13,0.143,0.035,0.049,0.125,0.374,0.036,0.21,247167.29,No injected typology,0
NPI2000005261,Internal Medicine,Northeast,57,5.59,534.13,1.02,0.213,0.098,0.246,0.059,0.082,0.084,1.57,173072.27,No injected typology,0
NPI2000005262,Home Health,Midwest,297,4.38,344.75,1.47,0.191,0.022,0.015,0.004,0.089,0.265,-0.58,659215.91,No injected typology,0
NPI2000005263,Cardiology,South,158,7.88,234.85,0.86,0.464,0.08,0.024,0.088,0.053,0.28,0.46,252721.03,No injected typology,0
NPI2000005264,Lab,Midwest,178,8.27,180.15,0.82,0.135,0.031,0.12,0.032,0.245,0.258,-0.77,216415.31,No injected typology,0
NPI2000005265,Orthopedics,Northeast,181,5.6,301.79,0.72,0.246,0.046,0.03,0.007,0.045,0.212,1.16,220425.96,No injected typology,0
NPI2000005266,Home Health,South,242,9.01,140.24,0.95,0.336,0.021,0.04,0.019,0.076,0.201,-1.01,290323.38,No injected typology,0
NPI2000005267,DME Supplier,Midwest,290,3.71,513.13,1.54,0.188,0.03,0.057,0.041,0.205,0.178,1.36,850968.94,No injected typology,0
NPI2000005268,Internal Medicine,South,214,6.29,340.87,1.12,0.136,0.019,0.118,0.087,0.084,0.164,-0.08,514772.0,No injected typology,0
NPI2000005269,Home Health,West,184,6.4,572.21,1.0,0.136,0.039,0.092,0.109,0.15,0.223,-1.48,676308.36,No injected typology,0
NPI2000005270,Oncology,West,40,7.63,199.62,1.09,0.241,0.059,0.08,0.069,0.154,0.217,-0.29,66418.88,No injected typology,0
NPI2000005271,Internal Medicine,South,80,4.28,722.45,1.1,0.072,0.085,0.067,0.085,0.048,0.189,0.06,271441.36,No injected typology,0
NPI2000005272,DME Supplier,South,140,6.95,338.45,0.93,0.338,0.088,0.025,0.101,0.096,0.103,-0.09,307341.84,No injected typology,0
NPI2000005273,Home Health,South,119,7.96,342.51,1.07,0.149,0.128,0.012,0.12,0.235,0.203,1.37,348423.29,No injected typology,0
NPI2000005274,Lab,South,74,5.72,217.36,1.12,0.36,0.015,0.07,0.035,0.06,0.381,-0.61,102578.25,No injected typology,0
NPI2000005275,Cardiology,Northeast,179,7.8,610.0,0.9,0.413,0.069,0.055,0.002,0.11,0.151,-0.24,770097.82,No injected typology,0
NPI2000005276,Lab,South,187,6.07,159.02,1.24,0.328,0.078,0.168,0.037,0.212,0.358,0.27,223764.83,No injected typology,0
NPI2000005277,Radiology,Northeast,385,8.28,568.58,0.79,0.387,0.032,0.026,0.059,0.193,0.12,0.26,1428769.48,No injected typology,0
NPI2000005278,Internal Medicine,Northeast,117,4.64,284.99,0.96,0.202,0.042,0.199,0.215,0.034,0.176,0.17,148502.88,No injected typology,0
NPI2000005279,Radiology,Midwest,239,6.62,328.27,1.15,0.179,0.062,0.12,0.028,0.198,0.071,1.94,598206.69,No injected typology,0
NPI2000005280,Pain Management,South,99,1.56,194.01,1.1,0.347,0.034,0.06,0.067,0.062,0.167,-0.01,32855.81,No injected typology,0
NPI2000005281,Cardiology,West,158,5.84,253.0,0.75,0.244,0.097,0.116,0.08,0.174,0.331,-1.33,174721.79,No injected typology,0
NPI2000005282,Cardiology,Northeast,55,5.77,255.69,1.17,0.244,0.111,0.102,0.017,0.13,0.177,-0.17,95181.67,No injected typology,0
NPI2000005283,Orthopedics,Midwest,55,7.52,608.79,0.95,0.317,0.015,0.153,0.093,0.305,0.302,-0.79,238465.98,No injected typology,0
NPI2000005284,Radiology,Northeast,299,3.39,561.97,1.14,0.269,0.102,0.134,0.011,0.112,0.064,0.8,651747.51,No injected typology,0
NPI2000005285,Internal Medicine,West,41,6.42,175.41,1.31,0.488,0.047,0.133,0.044,0.089,0.047,0.29,60394.88,No injected typology,0
NPI2000005286,Home Health,Midwest,170,6.87,151.14,1.18,0.039,0.045,0.014,0.04,0.127,0.063,0.02,209238.62,No injected typology,0
NPI2000005287,Lab,South,117,9.14,689.0,1.0,0.169,0.042,0.017,0.151,0.011,0.156,1.09,736569.91,No injected typology,0
NPI2000005288,DME Supplier,Midwest,121,5.81,443.47,1.02,0.1,0.015,0.1,0.027,0.219,0.27,-0.18,317959.44,No injected typology,0
NPI2000005289,Lab,South,144,5.53,315.91,0.94,0.032,0.039,0.211,0.121,0.125,0.441,0.57,236811.03,No injected typology,0
NPI2000005290,Radiology,Northeast,188,7.22,208.92,0.98,0.137,0.051,0.093,0.07,0.189,0.137,1.22,276977.43,No injected typology,0
NPI2000005291,DME Supplier,South,205,7.22,246.86,0.64,0.251,0.034,0.051,0.269,0.463,0.061,1.98,233923.53,DME aberrancy,1
NPI2000005292,Oncology,South,118,8.76,242.93,1.09,0.124,0.031,0.141,0.14,0.152,0.308,-0.19,272337.84,No injected typology,0
NPI2000005293,DME Supplier,Midwest,153,4.92,259.48,0.61,0.237,0.012,0.021,0.025,0.108,0.337,0.04,118688.91,No injected typology,0
NPI2000005294,Internal Medicine,West,100,8.85,378.62,1.12,0.306,0.031,0.007,0.027,0.052,0.161,1.24,376460.87,No injected typology,0
NPI2000005295,Cardiology,South,119,4.19,332.0,1.2,0.252,0.05,0.068,0.062,0.079,0.305,0.44,198659.57,No injected typology,0
NPI2000005296,Lab,Northeast,69,6.57,167.87,0.87,0.302,0.073,0.011,0.001,0.038,0.093,-0.97,65979.45,No injected typology,0
NPI2000005297,Lab,Midwest,85,4.04,972.87,0.97,0.162,0.05,0.036,0.033,0.055,0.388,-0.91,323895.77,No injected typology,0
NPI2000005298,Orthopedics,Northeast,76,6.86,348.29,1.19,0.349,0.002,0.268,0.026,0.304,0.325,0.06,216204.21,No injected typology,0
NPI2000005299,Orthopedics,Midwest,129,7.11,364.3,1.03,1.0,0.015,0.063,0.047,0.094,0.16,3.48,343623.75,Upcoding,1
NPI2000005300,Cardiology,Northeast,365,6.07,363.96,1.12,0.127,0.17,0.088,0.058,0.237,0.146,-1.23,907431.74,No injected typology,0
NPI2000005301,Lab,South,263,5.28,382.64,1.08,0.05,0.073,0.117,0.078,0.09,0.279,-0.5,573788.22,No injected typology,0
NPI2000005302,Oncology,West,106,5.36,134.02,1.44,0.255,0.306,0.28,0.014,0.077,0.287,-1.37,109860.9,Duplicate billing,1
NPI2000005303,Oncology,West,64,7.26,355.18,0.7,0.269,0.033,0.1,0.027,0.105,0.084,-0.28,115099.36,No injected typology,0
NPI2000005304,Pain Management,Northeast,66,5.68,272.24,1.13,0.407,0.014,0.227,0.01,0.194,0.215,-0.94,115800.13,No injected typology,0
NPI2000005305,Lab,South,86,6.1,186.64,1.26,0.107,0.029,0.072,0.045,0.145,0.552,-0.25,123362.34,No injected typology,0
NPI2000005306,Cardiology,South,562,6.12,506.09,1.42,0.165,0.1,0.078,0.088,0.13,0.18,2.06,2474190.45,No injected typology,0
NPI2000005307,Internal Medicine,South,139,7.86,238.7,1.34,0.045,0.041,0.186,0.043,0.034,0.058,-0.17,350429.45,No injected typology,0
NPI2000005308,DME Supplier,South,60,5.57,404.63,1.19,0.402,0.029,0.04,0.037,0.011,0.416,0.54,160843.61,No injected typology,0
NPI2000005309,Orthopedics,Northeast,225,5.91,423.05,1.18,0.046,0.055,0.008,0.033,0.147,0.176,-1.05,664616.79,No injected typology,0
NPI2000005310,Pain Management,South,117,7.25,283.82,0.74,0.119,0.341,0.097,0.005,0.108,0.36,1.0,177459.34,Duplicate billing,1
NPI2000005311,Internal Medicine,South,515,6.95,245.48,1.19,0.292,0.021,0.053,0.621,0.099,0.253,0.87,1042849.69,Impossible frequency,1
NPI2000005312,Internal Medicine,South,300,8.16,685.21,0.55,0.1,0.011,0.037,0.058,0.097,0.212,0.02,922346.49,No injected typology,0
NPI2000005313,Pain Management,West,290,8.36,337.94,1.07,0.167,0.013,0.036,0.129,0.127,0.285,1.34,877859.78,No injected typology,0
NPI2000005314,Pain Management,South,236,6.82,513.19,1.48,0.192,0.035,0.063,0.072,0.245,0.008,-0.84,1223406.81,No injected typology,0
NPI2000005315,Radiology,South,191,7.49,709.68,1.05,0.191,0.027,0.051,0.05,0.012,0.321,1.23,1067505.43,No injected typology,0
NPI2000005316,Radiology,South,114,7.14,339.84,0.87,0.029,0.008,0.088,0.003,0.093,0.199,-0.58,241344.2,No injected typology,0
NPI2000005317,Orthopedics,Northeast,178,5.33,333.11,1.45,0.112,0.028,0.231,0.132,0.019,0.233,-0.02,458438.08,No injected typology,0
NPI2000005318,Pain Management,South,523,7.4,336.83,1.03,0.345,0.023,0.056,0.065,0.015,0.097,-0.35,1342197.34,No injected typology,0
NPI2000005319,Cardiology,South,367,7.65,127.32,1.19,0.039,0.056,0.028,0.031,0.117,0.369,-0.86,424905.15,No injected typology,0
NPI2000005320,Internal Medicine,South,186,6.08,522.23,0.99,0.441,0.002,0.13,0.056,0.129,0.066,0.39,585536.68,No injected typology,0
NPI2000005321,Orthopedics,Midwest,206,9.06,345.83,0.99,0.112,0.323,0.804,0.171,0.323,0.1,4.67,641889.38,Duplicate billing,1
NPI2000005322,DME Supplier,South,179,1.03,1012.07,1.01,0.052,0.027,0.265,0.007,0.501,0.273,5.34,187689.31,DME aberrancy,1
NPI2000005323,Oncology,Midwest,81,5.78,782.58,0.76,0.066,0.043,0.217,0.013,0.127,0.144,-0.94,277491.85,No injected typology,0
NPI2000005324,Radiology,Northeast,153,5.45,431.81,1.07,0.592,0.097,0.027,0.026,0.025,0.199,0.01,385611.57,No injected typology,0
NPI2000005325,Lab,Midwest,191,4.72,136.71,0.74,0.298,0.043,0.117,0.024,0.108,0.579,0.03,91267.35,No injected typology,0
NPI2000005326,Lab,West,220,5.35,386.65,0.91,0.208,0.047,0.128,0.071,0.17,0.057,0.71,415241.52,No injected typology,0
NPI2000005327,Oncology,South,183,6.67,280.42,1.17,0.158,0.03,0.007,0.066,0.206,0.056,-0.48,402232.61,No injected typology,0
NPI2000005328,Oncology,South,470,7.66,272.9,1.16,0.094,0.354,0.266,0.008,0.212,0.21,0.2,1135294.38,Duplicate billing,1
NPI2000005329,Internal Medicine,Northeast,262,7.32,176.91,1.38,0.28,0.115,0.072,0.013,0.068,0.214,-0.88,467178.5,No injected typology,0
NPI2000005330,Cardiology,West,108,5.05,861.81,1.2,0.244,0.038,0.052,0.125,0.168,0.042,0.15,563114.17,No injected typology,0
NPI2000005331,Cardiology,South,89,5.98,241.2,1.12,0.101,0.008,0.251,0.058,0.129,0.139,-2.35,144236.35,No injected typology,0
NPI2000005332,Lab,Midwest,117,6.64,483.69,0.99,0.209,0.031,0.138,0.048,0.065,0.051,-0.3,371144.58,No injected typology,0
NPI2000005333,Pain Management,West,142,8.32,219.13,0.57,0.248,0.019,0.135,0.193,0.029,0.137,-0.26,147296.16,No injected typology,0
NPI2000005334,Oncology,South,254,5.31,346.44,1.12,0.414,0.033,0.184,0.112,0.032,0.258,-0.59,522459.72,No injected typology,0
NPI2000005335,DME Supplier,Northeast,620,7.72,480.35,0.82,0.241,0.046,0.05,0.06,0.192,0.342,0.83,1892344.73,No injected typology,0
NPI2000005336,Internal Medicine,Midwest,121,3.79,300.39,0.78,0.307,0.026,0.103,0.042,0.037,0.211,-1.15,108204.24,No injected typology,0
NPI2000005337,Cardiology,South,67,5.82,658.44,1.15,0.449,0.005,0.018,0.037,0.024,0.155,-0.36,295878.04,No injected typology,0
NPI2000005338,Orthopedics,Northeast,122,2.54,423.2,0.75,0.129,0.2,0.212,0.098,0.054,0.053,0.26,98373.02,No injected typology,0
NPI2000005339,Internal Medicine,South,201,5.34,366.94,0.79,0.028,0.023,0.103,0.028,0.104,0.38,0.07,310504.78,No injected typology,0
NPI2000005340,DME Supplier,Northeast,279,9.0,526.34,0.76,0.305,0.104,0.061,0.094,0.128,0.234,-1.15,1002287.26,No injected typology,0
NPI2000005341,Internal Medicine,South,146,5.26,122.24,1.01,0.219,0.029,0.03,0.047,0.094,0.322,-0.17,95303.15,No injected typology,0
NPI2000005342,Cardiology,West,410,4.72,741.08,0.94,0.242,0.2,0.1,0.05,0.084,0.362,-0.28,1346566.73,No injected typology,0
NPI2000005343,Internal Medicine,Midwest,237,7.37,217.82,1.2,0.14,0.478,0.032,0.016,0.02,0.514,0.21,454842.81,Duplicate billing,1
NPI2000005344,Internal Medicine,Northeast,434,8.47,423.21,0.94,0.251,0.033,0.122,0.007,0.153,0.335,0.62,1456445.88,No injected typology,0
NPI2000005345,Radiology,South,292,4.17,179.48,0.98,0.122,0.095,0.177,0.069,0.019,0.302,-0.39,214293.83,No injected typology,0
NPI2000005346,Pain Management,South,334,5.3,429.97,0.99,0.305,0.009,0.09,0.03,0.161,0.097,-0.83,756994.61,No injected typology,0
NPI2000005347,Oncology,South,314,7.26,352.4,1.11,0.11,0.006,0.028,0.068,0.048,0.247,-1.28,888661.86,No injected typology,0
NPI2000005348,Internal Medicine,South,121,6.94,231.41,1.14,0.045,0.012,0.129,0.042,0.162,0.238,0.51,222227.07,No injected typology,0
NPI2000005349,Internal Medicine,West,37,7.23,405.97,1.1,0.157,0.124,0.106,0.021,0.031,0.218,-1.88,119903.7,No injected typology,0
NPI2000005350,Internal Medicine,South,400,8.17,456.68,1.08,0.181,0.073,0.059,0.1,0.159,0.066,1.45,1615954.26,No injected typology,0
NPI2000005351,Internal Medicine,West,85,4.52,258.17,0.91,0.297,0.072,0.121,0.069,0.088,0.347,0.17,90504.8,No injected typology,0
NPI2000005352,Cardiology,West,109,7.58,213.61,1.36,0.022,0.0,0.024,0.0,0.24,0.34,0.22,240878.79,No injected typology,0
NPI2000005353,Orthopedics,West,297,11.42,447.14,1.18,0.247,0.047,0.269,0.025,0.166,0.477,0.13,1791980.28,No injected typology,0
NPI2000005354,Cardiology,Northeast,520,5.65,339.86,1.08,0.208,0.003,0.103,0.011,0.162,0.285,0.16,1073196.08,No injected typology,0
NPI2000005355,Internal Medicine,South,369,5.22,277.72,0.92,0.336,0.037,0.73,0.19,0.176,0.267,3.07,491110.71,Unbundling/modifier abuse,1
NPI2000005356,Orthopedics,South,147,6.1,400.77,1.14,0.314,0.011,0.062,0.14,0.08,0.216,-0.67,409496.91,No injected typology,0
NPI2000005357,Internal Medicine,Midwest,287,8.51,406.64,1.05,0.057,0.044,0.128,0.576,0.125,0.198,-0.18,1037854.04,Impossible frequency,1
NPI2000005358,Lab,South,105,5.74,550.04,1.43,0.257,0.041,0.14,0.042,0.378,0.083,0.87,473904.33,No injected typology,0
NPI2000005359,DME Supplier,Midwest,136,3.5,439.16,0.97,0.172,0.023,0.236,0.005,0.041,0.362,0.27,203510.68,No injected typology,0
NPI2000005360,Pain Management,Northeast,416,7.29,269.43,1.14,0.209,0.013,0.867,0.072,0.148,0.088,2.78,930853.17,Unbundling/modifier abuse,1
NPI2000005361,Pain Management,South,83,9.45,153.71,1.08,0.074,0.025,0.046,0.819,0.02,0.083,-0.36,130485.22,Impossible frequency,1
NPI2000005362,DME Supplier,South,56,7.42,289.37,1.21,0.094,0.029,0.159,0.061,0.107,0.212,-0.02,144906.3,No injected typology,0
NPI2000005363,Oncology,Northeast,109,5.51,632.38,1.03,0.397,0.045,0.061,0.003,0.186,0.009,0.6,389709.06,No injected typology,0
NPI2000005364,Orthopedics,Midwest,254,5.76,304.91,1.24,0.259,0.003,0.14,0.016,0.074,0.211,-0.96,552245.95,No injected typology,0
NPI2000005365,DME Supplier,Midwest,99,8.13,245.6,1.04,0.212,0.15,0.133,0.064,0.112,0.468,0.81,204940.1,No injected typology,0
NPI2000005366,Cardiology,Midwest,138,5.21,138.65,0.92,0.122,0.026,0.224,0.107,0.32,0.37,0.79,91464.68,No injected typology,0
NPI2000005367,Orthopedics,Northeast,228,6.2,350.96,1.01,0.191,0.038,0.216,0.021,0.053,0.358,0.61,500967.2,No injected typology,0
NPI2000005368,Internal Medicine,Northeast,54,6.27,250.4,0.96,0.384,0.018,0.089,0.022,0.045,0.402,0.54,80960.87,No injected typology,0
NPI2000005369,Lab,West,712,6.33,284.04,1.09,0.204,0.049,0.072,0.025,0.008,0.04,-0.42,1396317.61,No injected typology,0
NPI2000005370,Home Health,South,93,4.37,621.82,0.59,0.137,0.007,0.071,0.032,0.236,0.116,-0.29,149937.87,No injected typology,0
NPI2000005371,Radiology,West,461,6.17,204.23,1.18,0.133,0.021,0.147,0.117,0.123,0.448,-0.03,683921.25,No injected typology,0
NPI2000005372,Radiology,West,73,5.01,467.83,1.06,0.351,0.045,0.748,0.007,0.096,0.109,4.77,182037.12,Unbundling/modifier abuse,1
NPI2000005373,Internal Medicine,Midwest,161,4.56,497.54,0.89,0.106,0.008,0.023,0.117,0.062,0.117,0.65,326496.05,No injected typology,0
NPI2000005374,Home Health,Midwest,230,8.69,329.45,0.68,0.14,0.095,0.118,0.018,0.099,0.194,0.37,448574.01,No injected typology,0
NPI2000005375,Internal Medicine,South,320,7.13,252.39,0.64,0.248,0.036,0.026,0.008,0.07,0.332,-0.36,369207.94,No injected typology,0
NPI2000005376,Home Health,Northeast,350,5.85,734.15,1.18,0.199,0.029,0.11,0.119,0.157,0.28,0.07,1778831.95,No injected typology,0
NPI2000005377,Internal Medicine,South,199,4.67,991.56,0.83,0.174,0.06,0.159,0.494,0.147,0.263,1.36,763518.86,Impossible frequency,1
NPI2000005378,Internal Medicine,West,51,4.46,311.58,0.75,0.026,0.005,0.129,0.02,0.133,0.217,-0.55,53460.12,No injected typology,0
NPI2000005379,Internal Medicine,Midwest,184,4.85,351.56,1.09,0.227,0.019,0.097,0.127,0.057,0.068,1.05,340557.23,No injected typology,0
NPI2000005380,DME Supplier,Northeast,136,4.55,157.21,0.99,0.151,0.007,0.06,0.105,0.086,0.045,0.54,96392.25,No injected typology,0
NPI2000005381,Internal Medicine,Northeast,107,7.96,681.4,0.88,0.355,0.019,0.003,0.03,0.192,0.119,1.36,511470.52,No injected typology,0
NPI2000005382,Orthopedics,South,316,5.78,608.83,1.24,0.331,0.006,0.146,0.035,0.039,0.502,-0.09,1381148.16,No injected typology,0
NPI2000005383,Orthopedics,West,72,7.7,429.04,0.6,0.199,0.079,0.039,0.027,0.046,0.17,-0.83,142219.26,No injected typology,0
NPI2000005384,Oncology,Midwest,562,4.27,761.04,0.81,0.083,0.067,0.28,0.077,0.017,0.216,1.44,1486871.04,No injected typology,0
NPI2000005385,Radiology,South,204,6.96,475.18,0.98,0.128,0.028,0.236,0.094,0.081,0.436,-1.06,662742.05,No injected typology,0
NPI2000005386,DME Supplier,West,138,4.83,262.94,1.24,0.17,0.004,0.192,0.082,0.189,0.297,-2.68,216771.82,No injected typology,0
NPI2000005387,Radiology,South,232,6.63,389.91,1.46,0.223,0.045,0.023,0.071,0.096,0.481,-0.83,874208.42,No injected typology,0
NPI2000005388,Internal Medicine,Northeast,320,8.51,621.55,1.45,0.088,0.011,0.088,0.057,0.235,0.371,-0.83,2450193.5,No injected typology,0
NPI2000005389,Orthopedics,Northeast,132,5.18,236.25,1.19,0.126,0.031,0.083,0.073,0.048,0.14,0.79,192558.02,No injected typology,0
NPI2000005390,Cardiology,South,246,7.7,434.84,0.98,0.078,0.023,0.163,0.791,0.1,0.043,0.51,803802.96,Impossible frequency,1
NPI2000005391,Home Health,South,213,9.77,136.52,0.75,0.149,0.119,0.054,0.075,0.029,0.381,-1.27,211826.44,No injected typology,0
NPI2000005392,Internal Medicine,South,117,6.37,364.84,0.73,0.223,0.08,0.044,0.28,0.139,0.163,-0.95,197539.66,No injected typology,0
NPI2000005393,Oncology,Northeast,207,5.41,312.42,1.07,0.217,0.063,0.189,0.052,0.022,0.207,-0.28,375002.66,No injected typology,0
NPI2000005394,Orthopedics,Midwest,116,5.64,408.54,1.38,0.049,0.032,0.148,0.04,0.217,0.222,0.62,369652.12,No injected typology,0
NPI2000005395,Lab,South,220,5.52,395.9,1.42,0.076,0.022,0.028,0.094,0.094,0.09,1.3,682045.4,No injected typology,0
NPI2000005396,Lab,Midwest,127,6.31,127.42,1.08,0.324,0.056,0.024,0.013,0.026,0.103,0.28,110339.9,No injected typology,0
NPI2000005397,Pain Management,South,265,5.65,288.15,1.21,0.059,0.061,0.116,0.013,0.081,0.317,-0.21,521334.35,No injected typology,0
NPI2000005398,Internal Medicine,South,306,7.77,217.21,1.36,0.426,0.113,0.085,0.098,0.098,0.625,0.52,701839.65,No injected typology,0
NPI2000005399,Internal Medicine,Midwest,364,7.73,605.92,0.6,0.149,0.034,0.07,0.145,0.167,0.512,1.12,1014704.0,No injected typology,0
NPI2000005400,Orthopedics,Northeast,226,2.03,456.81,1.26,0.079,0.031,0.104,0.11,0.37,0.361,0.99,263777.36,No injected typology,0
NPI2000005401,Radiology,West,92,8.34,198.53,0.9,0.188,0.08,0.122,0.059,0.047,0.532,-0.58,137288.1,No injected typology,0
NPI2000005402,Pain Management,West,126,6.53,160.03,0.84,0.318,0.096,0.052,0.105,0.067,0.128,-0.34,111061.3,No injected typology,0
NPI2000005403,Oncology,Midwest,74,3.17,358.83,0.96,0.111,0.016,0.05,0.004,0.138,0.288,-0.66,80635.87,No injected typology,0
NPI2000005404,Lab,Midwest,362,6.37,455.24,1.35,0.17,0.462,0.077,0.202,0.152,0.15,1.4,1422335.76,Duplicate billing,1
NPI2000005405,Orthopedics,South,80,8.31,634.63,1.36,0.363,0.011,0.077,0.122,0.032,0.242,1.66,573313.78,No injected typology,0
NPI2000005406,Oncology,South,340,5.63,1392.9,1.09,0.148,0.016,0.044,0.02,0.034,0.085,-0.74,2906562.8,No injected typology,0
NPI2000005407,DME Supplier,West,258,6.94,222.89,1.04,0.038,0.012,0.269,0.043,0.092,0.219,-0.0,413816.38,No injected typology,0
NPI2000005408,Internal Medicine,Northeast,122,4.71,456.96,0.76,0.27,0.01,0.21,0.08,0.138,0.287,-0.41,198965.69,No injected typology,0
